TTS2022,Latitude,Longitude
14018,43.48505182,-80.25514804
14019,43.57105157,-80.29997875
14020,43.55606119,-80.32046734
14021,43.58750515,-80.32464669
14022,43.51959023,-80.31284291
14023,43.54140859,-80.33701296
14024,43.5279694,-80.35330359
14025,43.55483543,-80.35978224
14026,43.57331656,-80.34436218
14027,43.47885824,-80.29388557
14028,43.5872834,-80.21455071
14029,43.58370012,-80.24099429
14030,43.61215385,-80.26802691
14031,43.56685322,-80.18657422
14032,43.60551394,-80.31482555
14033,43.49447798,-80.27392328
14034,43.50546265,-80.28779924
14035,43.58351915,-80.28388322
14036,43.59754161,-80.29902875
14037,43.50972968,-80.264943
14038,43.49041561,-80.30662402
14039,43.50912058,-80.33005981
14040,43.59289839,-80.36987099
14041,43.62079634,-80.32791863
14042,43.63905923,-80.30009309
14043,43.57572524,-80.16898611
14044,43.59894417,-80.20168257
14045,43.6274958,-80.24186363
14046,43.67235046,-80.22129465
14047,43.62520079,-80.11232682
14048,43.64880927,-80.14965861
14049,43.6157457,-80.14120936
14050,43.61960863,-80.18310296
14051,43.65091735,-80.27478063
14052,43.59120494,-80.14797443
14053,43.62752475,-80.41016542
14054,43.65226139,-80.46255598
14055,43.68994886,-80.50338697
14056,43.68609799,-80.42777021
14057,43.6530714,-80.35768368
14058,43.7264512,-80.4417263
14059,43.66747088,-80.32530066
14060,43.6773554,-80.39327341
14061,43.7073154,-80.37783457
14062,43.70023233,-80.34302879
14063,43.77051588,-80.40825833
14064,43.73811699,-80.30111515
14065,43.79003051,-80.3175065
14066,43.81121451,-80.37222638
14067,43.75804227,-80.32788122
14068,43.71018236,-80.27454894
14069,43.6751335,-80.30849711
14070,43.79225982,-80.14046374
14071,43.82419442,-80.13581948
14072,43.78926398,-80.095568
14073,43.76620066,-80.19773951
14074,43.68171034,-80.05198326
14075,43.7298818,-80.14300187
14076,43.7404369,-80.02143154
14077,43.70663736,-80.08596345
14078,43.6731123,-80.12370279
14079,43.64817905,-80.08923543
14080,43.77020351,-80.06659322
15001,43.9228716,-80.12056545
15002,43.92568481,-80.09899834
15003,43.90494554,-80.11887552
15004,43.91442367,-80.09368128
15005,43.92392723,-80.07880087
16001,44.34545671,-79.60640823
16002,44.3483615,-79.61387696
16003,44.34153052,-79.61717413
16004,44.34696556,-79.6205779
16005,44.35937773,-79.59417033
16006,44.36554778,-79.59561121
16007,44.33964854,-79.62579498
16008,44.33351821,-79.65162529
16009,44.34273234,-79.63899559
16010,44.33844844,-79.66070008
16011,44.30583829,-79.68782099
16012,44.3222253,-79.72560339
16013,44.32680111,-79.7092824
16014,44.33009673,-79.69450807
16015,44.33250651,-79.71000946
16016,44.33101946,-79.72583739
16017,44.3471289,-79.73421877
16018,44.34593808,-79.71342747
16019,44.34049572,-79.70404009
16020,44.3378567,-79.68899742
16021,44.35398497,-79.70706789
16022,44.35293799,-79.69312736
16023,44.34388314,-79.67152578
16024,44.34882417,-79.67496574
16025,44.35417963,-79.68057906
16026,44.35723166,-79.67247709
16027,44.35723338,-79.66187466
16028,44.3452969,-79.64970084
16029,44.36198904,-79.61079304
16030,44.35378849,-79.61525326
16031,44.35939662,-79.61975361
16032,44.35016223,-79.62753606
16033,44.35259831,-79.62405222
16034,44.36264922,-79.63692894
16035,44.36657181,-79.62683346
16036,44.3684269,-79.6400826
16037,44.36134013,-79.64877316
16038,44.37339597,-79.66364745
16039,44.36742871,-79.65939643
16040,44.36643805,-79.67531551
16041,44.3645318,-79.68931728
16042,44.3562817,-79.732686
16043,44.36400845,-79.70408841
16044,44.37609361,-79.73227852
16045,44.38398745,-79.73594209
16046,44.37694882,-79.69040531
16047,44.3743938,-79.7045438
16048,44.3813904,-79.69524582
16049,44.38491897,-79.69566074
16050,44.38828693,-79.71476703
16051,44.39505278,-79.7103114
16052,44.39271953,-79.73913066
16053,44.40607813,-79.70630052
16054,44.40579467,-79.71065744
16055,44.41165646,-79.71682665
16056,44.42006627,-79.70110521
16057,44.40968091,-79.70074805
16058,44.41598965,-79.68485152
16059,44.41325864,-79.6807327
16060,44.41503361,-79.66252852
16061,44.40826659,-79.66852119
16062,44.40720298,-79.67895329
16063,44.3948755,-79.65916372
16064,44.40071943,-79.66991452
16065,44.39119127,-79.67658818
16066,44.39745175,-79.69022152
16067,44.37560712,-79.71953683
16068,44.36630954,-79.72897065
16069,44.37099284,-79.71360411
16070,44.31802162,-79.7234308
16071,44.3209976,-79.70772457
16072,44.31809167,-79.71640855
16073,44.30128356,-79.70834723
16074,44.30353591,-79.69733568
16075,44.32995109,-79.67175087
16076,44.33574647,-79.67186652
16077,44.32867893,-79.68001071
16078,44.31625235,-79.67532112
16079,44.31815793,-79.66248267
16080,44.31903494,-79.68908816
16081,44.32382839,-79.71500767
16082,44.3401433,-79.71338066
16083,44.34065757,-79.73792298
16084,44.33100214,-79.73328815
16085,44.3498886,-79.72334621
16086,44.34669137,-79.70097778
16087,44.3577509,-79.71900595
16088,44.34002949,-79.67559773
16089,44.34632634,-79.68327629
16090,44.36800568,-79.69958386
16091,44.37084892,-79.69500964
16092,44.37124805,-79.68098973
16093,44.35046017,-79.66675071
16094,44.3514909,-79.65823073
16095,44.37231786,-79.65044633
16096,44.3576676,-79.63111594
16097,44.36928687,-79.66943651
16098,44.3582582,-79.65631099
16099,44.3625846,-79.66470088
16100,44.36399436,-79.71652118
16101,44.37374363,-79.67964895
16102,44.39170546,-79.68664095
16103,44.40871018,-79.65819772
16104,44.41776432,-79.6673804
16105,44.41364626,-79.64997423
16106,44.41295691,-79.71288584
16107,44.40145695,-79.70688477
16108,44.41680691,-79.70601286
16109,44.40961778,-79.68140419
16110,44.40330064,-79.72689787
16111,44.3855997,-79.72217462
16112,44.38167426,-79.71559312
16113,44.35020581,-79.60595778
16114,44.35218884,-79.59494868
16115,44.34751418,-79.59197229
16116,44.35604524,-79.60779925
16117,44.34500652,-79.6279875
16118,44.34006301,-79.6490588
16119,44.33692088,-79.63639399
16120,44.32482423,-79.72625885
16121,44.33179581,-79.68751847
16122,44.33612947,-79.69610169
16123,44.3250461,-79.68960781
16124,44.33518254,-79.68000827
16125,44.33120452,-79.66260205
16126,44.34019511,-79.68207453
16127,44.322516,-79.70043537
16128,44.31085449,-79.70088348
16129,44.30675486,-79.71026962
16130,44.31256532,-79.68845123
16131,44.33458249,-79.70347468
16132,44.32843708,-79.7019165
16133,44.29913117,-79.71766759
16134,44.30593859,-79.72142971
16135,44.29830496,-79.72519018
16136,44.30836353,-79.67588664
16137,44.31150217,-79.66162971
16138,44.33303117,-79.71765815
16139,44.34027621,-79.70822829
16140,44.34242113,-79.69815408
16141,44.3526753,-79.69944896
16142,44.34394232,-79.69125154
16143,44.35194415,-79.71533047
16144,44.35881945,-79.71272206
16145,44.36009398,-79.70689494
16146,44.37069457,-79.68701032
16147,44.41545254,-79.69843174
16148,44.41252079,-79.69420131
16149,44.42022347,-79.69137277
16150,44.40778384,-79.72185973
16151,44.40299638,-79.7176743
16152,44.39403277,-79.7191712
16153,44.39196551,-79.72772375
16154,44.39451296,-79.68805265
16155,44.38091377,-79.69144675
16156,44.38459282,-79.69157654
16157,44.40458942,-79.68706996
16158,44.3970044,-79.68166612
16159,44.40033961,-79.68389445
16160,44.39409251,-79.67905267
16161,44.39955423,-79.65372843
16162,44.39402063,-79.66807459
16163,44.40262689,-79.67760472
16164,44.41204556,-79.6684087
16165,44.3532338,-79.63310072
16166,44.35049512,-79.63703893
16167,44.3483427,-79.64142799
16168,44.3505801,-79.64955338
16169,44.41520482,-79.65655276
16170,44.39710789,-79.67122659
16171,44.31698041,-79.70079641
16172,44.31037703,-79.7285062
16173,44.31604725,-79.72981446
16174,44.31314031,-79.71536166
16175,44.36310506,-79.69498548
16176,44.40447266,-79.66922174
16177,44.3440748,-79.63325759
16178,44.33818956,-79.63056878
16179,44.35444137,-79.59738434
16180,44.34463666,-79.65904376
16181,44.35491262,-79.64635557
16182,44.40791944,-79.65099408
16183,44.40354354,-79.65963025
16184,44.39870414,-79.66089762
16185,44.39576527,-79.65291123
16186,44.40280229,-79.65196994
16187,44.39190965,-79.68385879
16188,44.389382,-79.68305312
16189,44.39150338,-79.68897524
16190,44.39155869,-79.69098946
16191,44.393302,-79.69208158
16192,44.3895208,-79.6934256
16193,44.38985717,-79.68776574
16194,44.38837514,-79.68743122
16195,44.38751796,-79.69016975
16196,44.40086522,-79.69333143
16197,44.38860491,-79.69858766
16198,44.38430947,-79.70452325
16199,44.38891644,-79.70363417
16200,44.38356368,-79.70081433
16201,44.41437089,-79.70917378
16202,44.407839,-79.7049283
16203,44.40569866,-79.69328651
16204,44.40692541,-79.69582849
16205,44.39794152,-79.72850712
16206,44.37945795,-79.70829581
16207,44.34627823,-79.6245336
16208,44.33978491,-79.62196343
16209,44.3494827,-79.63110896
16210,44.32250226,-79.67676129
16211,44.37424403,-79.69627507
16212,44.37733962,-79.69830665
16213,44.38076079,-79.69999433
16214,44.37821112,-79.69516303
16215,44.37518082,-79.6932134
16216,44.35318209,-79.68701553
16217,44.3721745,-79.70195107
16218,44.3771636,-79.70633726
16219,44.33558884,-79.64247419
16220,44.36585849,-79.64782109
16221,44.3634824,-79.60429123
16222,44.34242753,-79.6051419
16223,44.35756373,-79.60152571
16224,44.30385675,-79.7290424
16225,44.35629096,-79.64054202
16226,44.3969791,-79.69870315
16227,44.39569496,-79.69414457
16228,44.39219105,-79.69487214
16229,44.39455551,-79.69683096
16230,44.3931446,-79.69956395
16231,44.38906585,-79.69597337
16232,44.36372579,-79.68052962
16233,44.35816153,-79.65142864
16234,44.4020985,-79.6999444
16235,44.34361201,-79.66516258
16236,44.32467771,-79.66362756
16237,44.39934873,-79.70256485
16238,44.34040544,-79.72673612
16239,44.37251867,-79.6926366
16240,44.37023647,-79.69106456
16241,44.38696744,-79.69256835
16242,44.38989064,-79.6912335
16243,44.39116175,-79.69305829
16244,44.35950196,-79.6881936
16245,44.36349054,-79.65876061
17001,44.30382794,-79.54112837
17002,44.27061326,-79.58622588
17003,44.3844211,-79.55492521
17004,44.27246014,-79.5410504
17005,44.32851208,-79.54575499
17006,44.35451279,-79.54530697
17007,44.29035796,-79.68480272
17008,44.33198735,-79.60189895
17009,44.27827911,-79.68162264
17010,44.2798391,-79.67409814
17011,44.18852148,-79.71212816
17012,44.23133014,-79.53034408
17013,44.24484433,-79.65274467
17014,44.26233766,-79.6229753
17015,44.23439074,-79.66980597
17016,44.18060229,-79.68692277
17017,44.1926214,-79.69829753
17018,44.24688521,-79.69555096
17019,44.2975618,-79.66712739
17020,44.32351452,-79.63851922
17021,44.18850554,-79.65532247
17022,44.193741,-79.63690917
17023,44.20040879,-79.60546153
17024,44.20878472,-79.56825039
17025,44.10652128,-79.57031073
17026,44.11881278,-79.5738558
17027,44.122152,-79.55478179
17028,44.11013641,-79.55725939
17029,44.1181275,-79.6636384
17030,44.10203632,-79.63579994
17031,44.04754038,-79.64419532
17032,44.10231267,-79.58880707
17033,44.09501496,-79.56674007
17034,44.07004418,-79.60282705
17035,44.13577696,-79.55686635
17036,44.11456642,-79.59234924
17037,44.1285611,-79.58799999
17038,44.0759749,-79.67999406
17039,44.08140207,-79.65435411
17040,44.1185203,-79.69084951
17041,44.16451299,-79.64941241
17042,44.12849402,-79.62203095
17043,44.15793638,-79.67378629
17044,44.15259244,-79.70008345
17045,44.09427043,-79.6852602
17046,44.04300986,-79.67155349
17047,44.03653184,-79.62299412
17048,44.07050395,-79.57832929
17049,44.09010936,-79.58572012
17050,44.1002341,-79.55365441
17051,44.17097268,-79.54072459
17052,44.14696994,-79.59254947
17053,44.17455767,-79.59919875
17054,44.18288987,-79.56189928
17055,44.16706896,-79.63056474
17056,44.09404515,-79.62576637
17057,44.09244151,-79.63329302
17058,44.09001974,-79.6115277
17059,44.08009214,-79.63026302
17060,44.10642368,-79.6289728
17061,44.12694271,-79.64196415
17062,44.04892078,-79.8325379
17063,44.14722431,-79.86234831
17064,44.16376616,-79.86312332
17065,44.00360407,-79.82228165
17066,44.03162052,-79.70269808
17067,44.08348436,-79.78804233
17068,44.02436348,-79.80482547
17069,44.01195286,-79.78125139
17070,44.06508561,-79.75817973
17071,44.15403686,-79.73688303
17072,44.11174952,-79.72372297
17073,44.0746585,-79.71429641
17074,44.02207544,-79.74695671
17075,44.13007369,-79.8158459
17076,44.0565781,-79.79560361
17077,44.12221631,-79.85228294
17078,44.08536804,-79.84224212
17079,44.09524909,-79.80771371
17080,44.14496511,-79.77908576
17081,44.10252215,-79.76774651
17082,44.15954208,-79.80595268
17083,44.15456149,-79.8282364
17084,44.22023178,-79.98608163
17085,44.09792659,-79.88415651
17086,43.99607235,-79.93643037
17087,44.08178998,-79.95857002
17088,44.0041594,-79.90468212
17089,44.08997542,-79.92618076
17090,44.00685924,-79.88810553
17091,44.09397845,-79.91020301
17092,44.04086798,-79.86908511
17093,44.00064967,-79.85883856
17094,44.21207161,-79.92402505
17095,44.17067782,-79.91100783
17096,44.15389644,-79.98172633
17097,44.16103497,-79.94923591
17098,44.28520444,-80.00587304
17099,44.29178302,-79.95226737
17100,44.24649224,-79.93752658
17101,44.3031002,-79.91084641
17102,44.27452515,-79.88818718
17103,44.20822132,-79.81444982
17104,44.32187117,-79.86921696
17105,44.30624986,-79.7786946
17106,44.3227247,-79.83517428
17107,44.30130419,-79.80359551
17108,44.31294932,-79.74768038
17109,44.21517078,-79.78108602
17110,44.22095874,-79.75669457
17111,44.27010976,-79.71769215
17112,44.23081545,-79.72712737
17113,44.24893342,-79.87209019
17114,44.27845495,-79.83562904
17115,44.2053168,-79.86589438
17116,44.32475932,-79.89601296
17117,44.33866467,-79.87966977
17118,44.38730661,-80.01021468
17119,44.37311344,-80.06885725
17120,44.41370303,-80.07807211
17121,44.42326207,-80.11362605
17122,44.40691109,-80.11012358
17123,44.43001091,-80.08166504
17124,44.43267704,-80.1495644
17125,44.32516551,-80.09227157
17126,44.33558508,-80.21507034
17127,44.41510017,-80.23228324
17128,44.38809517,-79.93128939
17129,44.33233459,-79.98467677
17130,44.45514695,-79.99304973
17131,44.4525564,-80.05711054
17132,44.43751245,-80.04350226
17133,44.46626536,-80.19193843
17134,44.42568901,-80.18311749
17135,44.46815884,-80.16059973
17136,44.44881776,-80.08625741
17137,44.44603587,-80.11969194
17138,44.29298854,-80.15236592
17139,44.35693637,-80.16920694
17140,44.36696125,-80.13622091
17141,44.30126915,-80.09676809
17142,44.36683727,-80.10119644
17143,44.31594743,-80.05609579
17144,44.33174071,-80.11286419
17145,44.32712817,-80.11279196
17146,44.333457,-80.10088667
17147,44.30149295,-80.12908612
17148,44.27134941,-80.19520804
17149,44.47691849,-80.26320289
17150,44.45576176,-80.24147624
17151,44.46487124,-80.13372524
17152,44.54147965,-79.87629708
17153,44.40256114,-79.85844426
17154,44.44165051,-79.71579884
17155,44.43754455,-79.75620163
17156,44.41895036,-79.73808595
17157,44.58188477,-79.87280647
17158,44.58790772,-79.86515702
17159,44.56367232,-79.81395987
17160,44.46544988,-79.80519895
17161,44.40132105,-79.77463343
17162,44.37395834,-79.75544539
17163,44.42933786,-79.80347259
17164,44.35837027,-79.79238138
17165,44.62798419,-79.79321835
17166,44.6160986,-79.82119841
17167,44.5829943,-79.75218954
17168,44.57913528,-79.76518755
17169,44.58561359,-79.79822256
17170,44.56757149,-79.74376414
17171,44.49953792,-79.84001513
17172,44.55931572,-79.96167935
17173,44.52011244,-79.92645468
17174,44.58230461,-79.91398119
17175,44.49775697,-79.955454
17176,44.46125318,-79.92898724
17177,44.47700506,-79.88971562
17178,44.60615029,-79.86094131
17179,44.52937008,-79.77715948
17180,44.59778361,-79.76737324
17181,44.44817228,-79.75546711
17182,44.498572,-79.70736546
17183,44.45597754,-79.66942203
17184,44.42392509,-79.64847887
17185,44.4743058,-79.72314525
17186,44.49936585,-80.27582465
17187,44.48513105,-80.22247649
17188,44.49626964,-80.17084969
17189,44.51200571,-80.22143917
17190,44.48223083,-80.23854324
17191,44.52508058,-80.26645312
17192,44.49720425,-80.25201328
17193,44.5135398,-80.26249555
17194,44.50275199,-80.2098422
17195,44.49958453,-80.2254322
17196,44.4950905,-80.22442993
17197,44.49754988,-80.21269397
17198,44.48735821,-80.20836669
17199,44.4914827,-80.19280956
17200,44.5004973,-80.20292324
17201,44.48003344,-80.15660701
17202,44.4897568,-80.1753393
17203,44.46592191,-80.0590392
17204,44.50193751,-79.98673207
17205,44.47758723,-80.12608652
17206,44.47692834,-80.09270353
17207,44.50325574,-80.04741164
17208,44.54840006,-79.98689537
17209,44.52599771,-80.02092061
17210,44.46514375,-80.08996164
17211,44.46203924,-80.11242857
17212,44.4692206,-80.12829654
17213,44.48417519,-80.07174758
17214,44.5300941,-80.0024858
17215,44.54686817,-80.00912784
17216,44.47645909,-80.0356601
17217,44.50133069,-80.01442625
17218,44.65904706,-79.99912756
17219,44.82792309,-79.98252664
17220,44.68206986,-79.92736618
17221,44.76413582,-80.07189987
17222,44.59081049,-79.9832645
17223,44.61228207,-79.93727515
17224,44.65861521,-79.96278081
17225,44.63433732,-79.88700561
17226,44.72592513,-79.95897137
17227,44.68877036,-79.88962647
17228,44.74538332,-79.97005186
17229,44.76432876,-79.99452304
17230,44.64995933,-79.85467106
17231,44.84536213,-80.18529482
17232,44.79882997,-79.89601898
17233,44.78295441,-79.93926422
17234,44.76468381,-79.92839828
17235,44.76667607,-79.89357322
17236,44.7341509,-79.87514423
17237,44.74475929,-79.88059102
17238,44.75081728,-79.889483
17239,44.71537142,-79.90628904
17240,44.72134715,-79.87638274
17241,44.73090754,-79.91868371
17242,44.72758289,-79.91290007
17243,44.73596658,-79.92322043
17244,44.74710392,-79.93451068
17245,44.71620741,-79.72755723
17246,44.68720114,-79.82811687
17247,44.75545238,-79.81915695
17248,44.75800702,-79.76759965
17249,44.76426341,-79.71753704
17250,44.70077271,-79.78379676
17251,44.61340607,-79.60188854
17252,44.52828268,-79.68336217
17253,44.4558371,-79.54873018
17254,44.5956634,-79.52542087
17255,44.51222701,-79.64919101
17256,44.49561926,-79.45041669
17257,44.46499959,-79.64717179
17258,44.67081172,-79.69183257
17259,44.41728246,-79.5532512
17260,44.41889856,-79.62043459
17261,44.43617644,-79.58229842
17262,44.53448437,-79.4445494
17263,44.61252044,-79.72614846
17264,44.64465578,-79.75362446
17265,44.51664876,-79.52543565
17266,44.57487987,-79.50150288
17267,44.5729139,-79.58174904
17268,44.60967793,-79.47209966
17269,44.54768858,-79.56399203
17270,44.54802158,-79.47592734
17271,44.50441615,-79.58842953
17272,44.47771512,-79.61586325
17273,44.52963999,-79.60657701
17274,44.49493812,-79.67946961
17275,44.53101811,-79.73596985
17276,44.56177064,-79.69618221
17277,44.55469227,-79.6284418
17278,44.4828791,-79.50412224
17279,44.64912425,-79.54390725
17280,44.67874189,-79.58361085
17281,44.65607855,-79.61744022
17282,44.63642308,-79.67491643
17283,44.61192639,-79.67370555
17284,44.58959853,-79.70952763
17285,44.47492235,-79.58305321
17286,44.48455398,-79.55961191
17287,44.55843798,-79.42605367
17288,44.77468657,-79.5030511
17289,44.67881859,-79.46246086
17290,44.68503213,-79.38750941
17291,44.631473,-79.45808096
17292,44.7076502,-79.64172195
17293,44.672944,-79.41781542
17294,44.80940368,-79.65275747
17295,44.73068248,-79.67708971
17296,44.76789341,-79.31764387
17297,44.73743547,-79.34751474
17298,44.68707505,-79.64099023
17299,44.69326158,-79.65852233
17300,44.70580845,-79.61087865
17301,44.54399952,-79.24000381
17302,44.71599467,-79.22832251
17303,44.59126544,-79.3486999
17304,44.62967396,-79.36166318
17305,44.53233819,-79.12841292
17306,44.59615492,-79.15842142
17307,44.60672489,-79.23820945
17308,44.65918198,-79.19058153
17309,44.76807612,-79.25717409
17310,44.65140891,-79.36847017
17311,44.69601793,-79.35461654
17312,44.63158258,-79.27773304
17313,44.68625454,-79.30911627
18001,44.76268134,-79.01190926
18002,44.67496999,-78.83951799
18003,44.68161626,-78.70146839
18004,44.45666444,-78.95413917
18005,44.48325865,-78.81822933
18006,44.54754811,-78.76219758
18007,44.55470906,-78.64655963
18008,44.277866,-78.89485134
18009,44.3697194,-78.78686326
18010,44.38596698,-78.72068959
18011,44.30801538,-78.76878192
18012,44.28456792,-78.7102729
18013,44.48179258,-78.58660635
18014,44.38250867,-78.60913651
18015,44.31241149,-78.5259461
18016,44.1585368,-78.64075442
19001,44.27696866,-78.35780698
19002,44.27860409,-78.3507787
19003,44.27955043,-78.34461755
19004,44.28164963,-78.34093416
19005,44.28031321,-78.33888633
19006,44.27796433,-78.33809523
19007,44.27228878,-78.34549213
19008,44.2756213,-78.34781386
19009,44.27130016,-78.35389056
19010,44.27060703,-78.3403871
19011,44.27648843,-78.33647315
19012,44.27395907,-78.33409865
19013,44.30003244,-78.37420133
19014,44.30293486,-78.35869298
19015,44.30464752,-78.35211684
19016,44.30573599,-78.34771081
19017,44.29899273,-78.36285413
19018,44.29804235,-78.3672306
19019,44.29543288,-78.3718796
19020,44.2936456,-78.37768277
19021,44.29048939,-78.37606531
19022,44.29217012,-78.3702314
19023,44.29363067,-78.36409322
19024,44.2963542,-78.35587742
19025,44.29710203,-78.34949597
19026,44.29955321,-78.34800892
19027,44.30152874,-78.34629219
19028,44.29779116,-78.34422404
19029,44.29398686,-78.34294154
19030,44.29349737,-78.34711935
19031,44.29158547,-78.35050735
19032,44.28972137,-78.34645747
19033,44.28722011,-78.35223327
19034,44.28724573,-78.35731347
19035,44.27856454,-78.36180103
19036,44.28192706,-78.36166771
19037,44.28784301,-78.36408973
19038,44.28827462,-78.36932698
19039,44.28645013,-78.37458273
19040,44.28286454,-78.36947647
19041,44.27857408,-78.36822593
19042,44.27965326,-78.37758225
19043,44.27670717,-78.37630843
19044,44.27518025,-78.37562142
19045,44.27309376,-78.37707783
19046,44.27453938,-78.37337227
19047,44.27583964,-78.36803178
19048,44.27695219,-78.36281871
19049,44.27160724,-78.36050017
19050,44.27387242,-78.36745422
19051,44.27053279,-78.3657731
19052,44.26669808,-78.36388397
19053,44.26784294,-78.37281785
19054,44.28507803,-78.37647747
19055,44.28181251,-78.35155755
19056,44.28413697,-78.34703884
19057,44.28550971,-78.34429543
19058,44.28705028,-78.34298193
19059,44.28510682,-78.33922333
19060,44.28794621,-78.34042711
19061,44.29061905,-78.34141883
19062,44.28512953,-78.33479722
19063,44.28619603,-78.33610431
19064,44.28941833,-78.33724531
19065,44.2936193,-78.33690039
19066,44.29598346,-78.33955366
19067,44.28987611,-78.33362349
19068,44.28660585,-78.33187321
19069,44.28808794,-78.32844795
19070,44.28857116,-78.32485056
19071,44.29137728,-78.32822347
19072,44.29343441,-78.3291643
19073,44.29553621,-78.33014704
19074,44.29689466,-78.32484203
19075,44.29435254,-78.32412936
19076,44.2919852,-78.32316275
19077,44.29011509,-78.32227189
19078,44.28859237,-78.32154752
19079,44.28918807,-78.31903775
19080,44.29071989,-78.31976014
19081,44.29288051,-78.31958714
19082,44.29470607,-78.32096797
19083,44.29063915,-78.31721552
19084,44.29142672,-78.31290375
19085,44.29432236,-78.31108525
19086,44.28358288,-78.33490886
19087,44.28345951,-78.33199953
19088,44.28038976,-78.33315793
19089,44.28187729,-78.32939411
19090,44.27929967,-78.33004924
19091,44.27708618,-78.32956881
19092,44.27439513,-78.32833181
19093,44.27645863,-78.3228571
19094,44.27864393,-78.3223434
19095,44.28062746,-78.32326426
19096,44.28265221,-78.32417675
19097,44.28444781,-78.32503668
19098,44.28599964,-78.32575506
19099,44.28672457,-78.31938035
19100,44.28414103,-78.31814763
19101,44.28167245,-78.31649137
19102,44.28499756,-78.31464145
19103,44.28747565,-78.31584506
19104,44.28775257,-78.31137386
19105,44.27159711,-78.32963951
19106,44.27532822,-78.3196134
19107,44.2779187,-78.31276651
19108,44.28500971,-78.30941068
19109,44.28724953,-78.30289647
19110,44.28147318,-78.30671132
19111,44.28228973,-78.29970783
19112,44.28954295,-78.2906084
19113,44.31459897,-78.31243913
19114,44.31626211,-78.30577787
19115,44.31721219,-78.29929136
19116,44.31816449,-78.29408176
19117,44.30948823,-78.2940646
19118,44.31104647,-78.30316112
19119,44.30908343,-78.31059326
19120,44.30025011,-78.31323094
19121,44.30343632,-78.31051448
19122,44.29674946,-78.30394053
19123,44.30374913,-78.30654183
19124,44.30537898,-78.30265641
19125,44.29084594,-78.3017659
19126,44.2926455,-78.29372508
19127,44.29629083,-78.29478773
19128,44.30035706,-78.29941738
19129,44.30096306,-78.29556689
19130,44.30411986,-78.28939153
19131,44.29784779,-78.28674308
19132,44.29818986,-78.27806242
19133,44.30892674,-78.32193703
19134,44.30900437,-78.31970505
19135,44.30892961,-78.316799
19136,44.30777216,-78.31962266
19137,44.30768749,-78.32185593
19138,44.30644255,-78.32177164
19139,44.30653616,-78.31953473
19140,44.30690628,-78.31628746
19141,44.30493546,-78.31621869
19142,44.30418121,-78.31784011
19143,44.30535023,-78.31837727
19144,44.30530605,-78.319449
19145,44.30520392,-78.32167427
19146,44.30397678,-78.32158752
19147,44.30408053,-78.31936118
19148,44.30260623,-78.3226428
19149,44.30268266,-78.32098305
19150,44.30280821,-78.31936604
19151,44.30214899,-78.31737379
19152,44.30139392,-78.3193274
19153,44.3013373,-78.32140294
19154,44.30009985,-78.32130994
19155,44.29824753,-78.32117573
19156,44.29639925,-78.321029
19157,44.29847348,-78.31820953
19158,44.30905853,-78.34309452
19159,44.30662197,-78.34292211
19160,44.30451565,-78.3416602
19161,44.30155729,-78.34248578
19162,44.30236883,-78.33860262
19163,44.29871522,-78.34161174
19164,44.29896702,-78.33793642
19165,44.29677615,-78.33649625
19166,44.29808459,-78.3313278
19167,44.30068189,-78.3319925
19168,44.30372348,-78.33345176
19169,44.30614996,-78.33468092
19170,44.30767235,-78.33543892
19171,44.30987021,-78.33658485
19172,44.31124608,-78.33072236
19173,44.30863256,-78.33011641
19174,44.3068088,-78.32955701
19175,44.30437062,-78.32882153
19176,44.301882,-78.32581325
19177,44.29928415,-78.32607624
19178,44.2993859,-78.32349755
19179,44.30386922,-78.32382017
19180,44.3050992,-78.32391242
19181,44.30444186,-78.32619036
19182,44.30757147,-78.32574348
19183,44.31186865,-78.32599268
19184,44.31078931,-78.3220613
19185,44.31086676,-78.31982662
19186,44.31091855,-78.31813358
19187,44.31399525,-78.31732717
19188,44.31375135,-78.32158714
19189,44.30589061,-78.38039381
19190,44.30705969,-78.37032776
19191,44.31083256,-78.34992719
19192,44.31486811,-78.33785677
19193,44.3185752,-78.34413999
19194,44.31477529,-78.35962325
19195,44.32237028,-78.3474992
19196,44.32897413,-78.34938512
19197,44.32465263,-78.34335772
19198,44.3278615,-78.34177091
19199,44.32510946,-78.33980697
19200,44.32188165,-78.33865293
19201,44.31954835,-78.33511691
19202,44.31733423,-78.3329973
19203,44.3148312,-78.33058344
19204,44.31589943,-78.32686354
19205,44.31907098,-78.33048545
19206,44.31689558,-78.3214958
19207,44.32078556,-78.31959702
19208,44.31828009,-78.32399887
19209,44.3206723,-78.32778527
19210,44.32303545,-78.32240978
19211,44.32641822,-78.3179817
19212,44.33188985,-78.31930321
19213,44.32727471,-78.32519603
19214,44.32673607,-78.32912485
19215,44.32630879,-78.33203067
19216,44.32479669,-78.33582556
19217,44.32839026,-78.33462419
19218,44.3316284,-78.33006723
19219,44.33086859,-78.33782227
19220,44.33492227,-78.34097217
19221,44.33666554,-78.33412823
19222,44.34266159,-78.32813774
19223,44.33891517,-78.33037915
19224,44.33806678,-78.32642912
19225,44.33763976,-78.32197698
19226,44.33734278,-78.3174274
19227,44.34234024,-78.31433505
19228,44.34669508,-78.31694221
19229,44.34923792,-78.3099298
19230,44.35379015,-78.30302683
19231,44.36496287,-78.30022649
19232,44.36801555,-78.29150971
19233,44.35753889,-78.29362987
